Mo yá $50k fún ìgbáradì ìdíje 2022 World Championships – Tobi Amusan," Oríṣun àwòrán, oluwatobiloba_amusan/Instagram Tobi Amusan to gba ami ẹyẹ idije ere sisa ọlọgọrun mita (Women 100m hurdles) ti sọ iriri rẹ ati bo ṣe di alami ẹyẹ naa. Amusan, to sọrọ yii lasiko to n ba awọn akọroyin sọrọ, ni oun gba ẹyawo to le ni ẹgbẹrun lọna aadọta Dọla ($50,000) lati ṣe igbaradi fun igbaradi idije ere sisa lagbaye (World Athletics Championship). Ọjọ Iṣẹgun ni wọn ṣe atunṣe si iye akoko to lo lati fi sare nigba akọkọ to lọ sare. Dipo iṣẹju aaya 12s. 06ms ti wọn kọ silẹ fun pe o lo nigba to kọkọ sare naa lati gba ami ẹyẹ, 12s.12ms ni wọn kọ silẹ fun bayii pe o lo lati fi sare naa, lati pari idije agbaye naa. Amusan lo di ọmọ Naijiria akọkọ yoo gba ami ẹyẹ lanti lanti naa, ti aarẹ Buhari si ti fun ni ami ẹyẹ idanimọ. Lasiko to n sọrọ nigba igbaradi rẹ, o ni oun ṣiṣẹ takun takun saaju idije naa. Amusan to fakọ yọ ni Oregon lo ni, oun saba ma n farapa nitori ere idaraya ti oun yan laayo. O ni nitori naa ni oun se gba ẹyawo lati ri pe ara oun duro kampe lati wa ni ipo to yẹ fun idije naa. ""Bẹẹ ni mo n ṣèṣe ni ọpọlọpọ igba, ti mo si mọ pe ilera mi ku diẹ kaato. Ati wa loke tente ninu iṣẹ ti mo yan laayo nilo owo, nitori naa, ni mo se ya owo lati ri pe ilera mi wa nibamu, ki idije to bẹrẹ."" Ọṣẹ to kọja ni aarẹ Buhari fun Tobi Amusan ni ami ẹyẹ Officer of the Order of the Niger (OON) ti orilẹede Naijiria. Ninu ọrọ rẹ, Amusan ni idunnu ati ayọ lo jẹ fun oun lati ri pe Aarẹ Buhari fun oun ni ami ẹyẹ naa ati pe oun gbe orukọ orilẹede Naijiria ga.",22 Owewe 2022
Wo ọ̀pọ́ àwòrán ìgbà tí Ọbabìnrin Elizabeth ti kópa nínú eré ìdárayá," BBC ṣe akọjọpọ awọn akoko ti ỌbabinrinElizabeth kopa ninu ere idaraya. Oríṣun àwòrán, Getty Images Ẹṣin akọkọ ti wọn fun ỌbabinrinElizabeth ree, orukọ ẹṣin naa ni Peggy, to jẹ ẹranko ọdun mẹri. Igba akọkọ ti yoo so gun ẹṣin naa ree lọdun 1952. Oríṣun àwòrán, Getty Images Ọbabinrin Elizabeth fẹran ẹṣin pupọ nigba aye rẹ, o si maa n yọju sibi awọn ayẹyẹ. Asiko to yọju sibi idije ere ẹṣin kan ree pẹlu aburo rẹ, Princess Margaret. Oríṣun àwòrán, Getty Images Ni 1957, Ọbabinrin Elizabeth gbe ami ami ẹyẹ Wimbledon fun Althea Gibson, to jẹ ọkunrin alawọmdudu tii yoo ami ẹyẹ SW19. Oríṣun àwòrán, Getty Images Ọdun meji lẹyin naa, Ọbabinrin Elizabeth yọju sibi aṣekagba ifẹsẹwọnsẹ FA Cup nibi ti Nottinham Forest ti din dundu iya fun Luton pẹlu ami ayo 2-1, to si gbe ami ẹyẹ fun Jack Burkitt. Papa iṣere Wembly ni 1966, Elizabeth fun agbabọọlu Bobby Moore ni ami ẹyẹ ife ẹyẹ agbaye lẹyin ti wọn na West Germany ni ami ayo 4-2 Oríṣun àwòrán, Getty Images Ọbabinrin Elizabeth ṣe ayẹyẹ 'Silver Jubilee"" rẹ ni Wimbledon lasiko ifẹsẹwọnsẹ awọn obinrin ninu eyii ti Virginia Wade ti jawe olubori Oríṣun àwòrán, Getty Images Ọbabinrin Elizabeth wa nibi aṣekagba idije Euro 96 ni papa iṣere Wmbly laarin Germany ati Czech Republic, Germany lo bori idije naa Oríṣun àwòrán, Getty Images Ayẹyẹ iṣide Commonwealth to waye ni manchester ree lọdun 2002 pẹlu David Beckham ati Kirsty Howard Oríṣun àwòrán, Getty Images Ọbabinrin Elizabeth lo ṣi idije hockey ni Slovenia lọdun 2008 nibi ti Guildford Flames ati Aquacity Poprad ti koju ara wọn Oríṣun àwòrán, Getty Images Elizabeth tun kopa nibi iṣide ayẹyẹ Olympic nibi to ti farahan ninu fiimu kan pẹlu James Bond (Daniel Craig) Oríṣun àwòrán, Getty Images Kraliça 2012-ci ildə paralimpiya oyunlarının da rəsmi açılışını etdi və 11 dəfə paralimpiya çempiyonu olmuş Baroness Tanni Grey-Thompson-la görüşdü. Oríṣun àwòrán, Getty Images Ọbabinrin Elizabeth naa lo ṣide eto 2012 Paralympics nibi to ti pade ẹni to gab ife ẹyẹ eto nigba mọkanla, iyẹn Baroness Tanni Grey-Thompson Oríṣun àwòrán, Getty Images Ẹṣin Ọbabinrin Elizabeth, Estimate, kopa ninu idije ere sisa fun awọn lọdun 2013, o si jẹ igab akọkọ ti ẹṣin ọba to wa lori oye yoo gba ife ẹyẹ idije naa lati ọdun mẹ́tàdínláàdọ́fà sẹyin Oríṣun àwòrán, Getty Images Ọbabinrin Elizabeth ba Bryan Habana lati South Africa ati Henry Speight sọrọ ṣaaju idije ife ẹyẹ agbaye Rugby lọdun 2015 Oríṣun àwòrán, Getty Images Ryan Moore ba Queen Elizabeth sọrọ lọdun 2016 Oríṣun àwòrán, Getty Images Aafin Burkinham ni Queen Elizabeth ti gbalejo awọn to gba anmi ẹyẹ Rio Olympics and Paralympics lọdun 2016 kan naa, ara awọn to wa nibẹ ni Nicola Adams Oríṣun àwòrán, Getty Images Ni 2017, Queen Elizabeth yọju sibi idije Royal Ascot Oríṣun àwòrán, Getty Images Queen Elizabeth yọju si Royal Ascot to waye lọdun 2021 Oríṣun àwòrán, Getty Images Ninu oṣu Kẹwaa, ọdun 2021, Queen Elizabeth wa ayẹyẹ iṣide to ṣaaaju Commonwealth Games ti Birmingham lọdun yii",9 Owewe 2022
"Adigunjalè wọ ilé Aubameyang, wọ́n lùú, wọ́n tún kó dúkìá rẹ̀"," Oríṣun àwòrán, Getty Images Awọn adigunjale ji awọn nkan olowo iyebiye ko lọ nile agbabọọlu Barcelona, Pierre-Emerick Aubameyang, ni owurọ ọjọ Aje. Awọn alaṣẹ ẹgbẹ agbabọọlu naa sọ pe ọkunrin mẹrin to di ihamọra nkan ija oloro lo wọ ile agbabọọlu naa, ti wọn si fi ipa mu lati ṣi ilẹkun ibi to n ko awọn nkan olowo iyebiye pamọ si. Nibẹ ni wọn ti ko awọn ẹṣọ ara to ko sibẹ lọ. Iroyin sọ pe awọn adigunjale naa dunkooko mọ Aubameyang ati iyawo rẹ. Bakan naa ni iroyin naa sọ pe wọn lu u lasiko ikọlu naa. Igba akọkọ kọ niyii ti adigunjale wọ ile awọn agbabọọlu ni orilẹ-ede Spain. Eyi to ṣẹlẹ yii si ni igba keji ti wọn wọ ile Aubameyang ni Castelldefels laarin oṣu meji pere. Ileeṣẹ ọlọpaa sọ pe igba akọkọ waye nigba ti agbabọọlu naa ati idile rẹ ko si nile. Awọn agbabọọlu Barcelona miran ti ole ti wọ ile wọn ni Gerard Pique, Ansu Fati, Jordi Alba, Samuel Umtiti ati Coutinho.",29 Ògún 2022
Ta ni Bournemouth ṣẹ̀ tí Liverpool fi di ẹrù ìyà 9-0 rù wọ́n?," Oríṣun àwòrán, Getty Images Ẹgbẹ agbabọọlu Liverpool tayọ ni ifẹsẹwọnsẹ wọn pẹlu Bournemouth pẹlu goolu mẹsan si odo. Ifẹwọnsẹ akọkọ ti Liverpool yoo bori ni saa liigi 2022/2023 niyi lẹyin ti wọn ti gba ifẹsẹwọnsẹ mẹta ṣiwaju. Goolu mẹsan si odo ni goolu to pọju ninu ifẹsẹwọnsẹ kan ṣoṣo lati igba ti liigi premiership ilẹ Gẹẹsi ti bẹrẹ lọgbọn ọdun sẹyin. Bi o tilẹ jẹ wi pe ṣaju ifẹsẹwọnsẹ naa, akọnimọọgba Liverpool, Jurgen Klopp ṣalaye pe ibẹrẹ wọn ko tii ri bi awọn ṣe fẹ lẹyin ti wọn gbe ta ọmi meji ki Manchester United to na wọn lọjọ Aje ni papa iṣire Old Trafford. Oríṣun àwòrán, Getty Images Manchester United lo kọkọ na ikọ agbabọọlu miran pẹlu goolu mẹsan an si odo nigba ti wọn koju Ipswich lọdun 1995 ati Southampton lọdun to kọja. Bakan naa ni Leicester city na Southampton ni mẹsan si odo lọdun 2019. Oríṣun àwòrán, Getty Images Diaz gba meji wọle ni iṣẹju kẹta ati ikarundinlaadọrun, firmino pẹlu gba meji wọle nigba ti ifẹsẹwọnsẹ naa wọ iṣẹju kọkanlelọgbọn ati ikejilelọgọta. Elliot (Iṣẹju kẹfa), Alexander-Arnold (Iṣẹju kejidinlọgbọn), Van Dijk (iṣẹju karundinlaadọta), Freitas Gouveia Carvalho (iṣẹju ọgọrin). Bakan naa ni aṣiṣe de ba Mepham, agbabọọlu Bournemouth to gba bọọlu si ile ara rẹ.",27 Ògún 2022
Omijé gbojú Anthony Joshua lẹ́yìn tó lulẹ̀ níwájú Oleksandr Usyk lẹ́ẹ̀kejì," Oríṣun àwòrán, Getty Images Niṣe lomije n bọ loju gbajumọ akanṣẹgbayi ọmọ orilẹede England, Anthony Joshua lẹyin to padanu ifẹsẹwọnsẹ ẹṣẹ kikan laarin oun ati Oleksandr Usyk lọjọ Satide mọ Ọjọ Aiku. Bo tilẹ jẹ pe onka awọn alamojuto ifẹsẹwọnsẹ ẹṣẹ kikan naa lo fun Usyk ni bẹliti igbanu ẹyẹ olubori nilu Jeddah lorilẹede Saudi Arabia, Joshua ṣalaye nigba ti wọn bii lere ọrọ pe, “inu n bimi gidi gan an ni, o dun mi de isalẹ ọkan mi” Lẹyin to sọ eyi tan, Joshua fọwọ boju rẹ o si mi kanlẹ. O ni awọn, “ipenija kan ti mo n koju n ni ipa lara mi ṣugbọn n ko ni jẹ ki ijakulẹ ija naa gbe mi ṣubu bi o tilẹ jẹ pe yoo nira diẹ” Joshua ti gba ami ẹyẹ goolu ẹṣẹ kikan ni idije Olympics lọdun 2012 nilu London. Lẹyin eyi lo bori awọn ija nejilelogun to kọkọ ja gẹgẹ bi akanṣẹjẹun. Anthony Joshua ti padanu mẹta ninu awọn ija marun to ja gbẹyin bayii, igba keji si niyi ni tẹlentẹle ti yoo lulẹ niwaju Usyk ọmọ orilẹede Ukraine. Kamaru Usman pẹlu lilẹ ni idije ijakadi igbalode UFC 278. Kamaru Usman padanu idije ijakadi igbalode UFC 278 ni ipele Welterweight to wa.",21 Ògún 2022
"Arsenal da àlejò ọ̀ràn fún Bournemouth, 3:0 ni wọ́n fi dá bàntẹ́ ìyà fún wọn"," Oríṣun àwòrán, Getty Images Ẹgbẹ agbabọọlu Arsenal ti fagba han ẹgbẹ agbabọọlu Bournemouth ninu ifẹsẹwọnsẹ Premier League to waye lọjọ Abamẹta. Ami ayo mẹta ọtọtọ ni Arsenal fi da bantẹ fun Bournemouth eyii to mu ki orin ọpẹ gba ẹnu awọn ololufẹ ikọ naa. Igba ti ifẹsẹwọnsẹ ọhun wọ iṣẹju marun un ni Martin Ødegaard kọkọ ṣi oju awọn Bournemouth wo. Nigba ti ifẹsẹwọnsẹ naa gbẹnule iṣẹju mọkanla gerege lo tun dan ẹnu awọn Bournemouth wo lẹẹkansi, ti bọọlu naa si ri ẹyin awọn naa. Ẹwẹ, nigba ti yoo fi di iṣẹju marunlelaadọta ti ifẹwọnsẹ ọhun bẹrẹ ni William Saliba sọ pe aisinibẹ ni ai ba wọn da si, eyii to mu ko ṣọ ami ayo Arsenal do aro mẹta ti ko gbọdọ da omi ọbẹ nu. Wayi, bo tilẹ jẹ awọn ọmọ ẹgbẹ agbabọọlu Bournemouth naa gbiyanju lati ṣe bii ọkunrin, amọ o jọ bi ẹni pe diẹ ọmọkunrin wọn ko to. Ẹwẹ, ninu ifẹsẹwọnsẹ to kọkọ waye, Tottenham ja fitafita ki wọn to ri goolu kan fi ṣagba Wolves. Nigba ti ifẹsẹwọnsẹ naa wọ iṣẹju kẹrinlelọgọta ni Harry Kane sọ ami kan sọsọ wọle. Pẹlu goolu naa, Harry Kane ti lewaju bayii gẹgẹbii agbabọọlu to gba goolu sinu awọn julọ ninu ẹgbẹ agbabọọlu kan naa lati igba ti Premier league ilẹ Gẹẹsi ti bẹrẹ ni nnkan bii ọgbọn ọdun sẹyin. Goolu marundinlaadọwa, (185 goals) ni Harry kane ti gba sinu awọn bayii.    ",20 Ògún 2022
"Tobi ní òun kò ní jẹ́ asáré ojú títì lásán, mo sì ń tì í lẹ́yìn - Alàgbà Amusan"," Oríṣun àwòrán, Getty Images Awọn obi Oluwatobiloba Amusan, to jẹ elere ori ọdan ọmọ Naijiria, ti n jo yagini yojo pẹlu bi ọmọ wọn ṣe gbegba oroke ninu idije igi fifo 100m hurdles. Nibi idije Commonwealth Games ni akikanju obinrin yii ti fi itan lelẹ gẹgẹ bi ẹni to yara sa ere naa julọ ni isọri awọn obinrin. O fi akoko tuntun 12.30 lelẹ lati fi gba ami ẹyẹ wura lorukọ Naijiria lowurọ ọjọ Aiku. Ṣaaju lo ti kọkọ gba ami ẹyẹ rẹ akọkọ nibi abala to kangun si aṣekagba idije elere igi fifo 100 metres hurdles lọjọ Aiku. Awọn obi rẹ, arakunrin ati arabirin Amusan sọ fun BBC pe awọn ko ti gbagbe ayọ ati idunnu tawọn mọ nigba ti Tobi gba ami ẹyẹ wura. Bakan naa lo si tun fi itan lelẹ nibi idije World Athletics Championships to waye ni Eugen USA. Nibẹ lo ti fi itan lelẹ gẹgẹ bi ọmọ Naijria akọkọ ti yoo gba ami ẹyẹ wura nibi idije naa. Baba Tobi sọ iriri rẹ lalẹ ọjọ ti Tobi gba ami ẹyẹ nibi idije World Chamìonship. O sọ fun BBC pe oun ko sun daada lalẹ naa nitori pe oun fẹ wo Tobi lasiko ti yoo sare lori amohunmaworan. Baba Amusan tẹsiwaju pe ''Nigba ti Tobi kopa nibi idije World Championship, mo sọ pe mo gbọdọ darun mọju lati wo isesi rẹ lori ọdan. Oorun diẹ bẹrẹ si ni kun mi nitori akoko wa yatọ si ti ilu to ti n kopa nibi idije naa. Gẹgẹ bi obi, bi ọmọ rẹ ba ṣe oriire, idunnu rẹ ko ni lopin, a kọrin, a jo, a fọpẹ fun Ọlọrun. Inu wa dun pupọ'' Kii se ọjọ ti eeyan ba gun, lo n kan ọrun, lẹyin igbesẹ akọkọ, mo ti n sọ fun awn ohun to yẹ ko se atawọn ohun ti ko yẹ ko se. Koda, Tobi sọ fun mi pe laelae, oun ko ni jẹ asare oju titi lasan, lati igba naa ni mo ti n se atilẹyin fun. Mo si nigbagbọ ninu rẹ pe lọjọ kan, yoo di ohun eelo to se iyebiye lagbo ere idaraya. Lootọ ni ala mi pada wa sẹ lori rẹ, eyi to dun mọ mi ninu, ogo si ni fun Oluwa nitori kii se mimọọse wa.  O fikun pe oun ko mọ pe iru ọjọ bayii yoo waye, ti ogo Tobi yoo tan bi ti irawọ. Baba Tobi sọ pe kii ṣe mimọ ṣe awọn bi kii ṣe pe Ọlọrun lo gbogo fun ọmọ awọn.",8 Ògún 2022
NFF kò ti san owó tó jẹ Super Falcons ní Morocco títí di àsìkò yìí," Oríṣun àwòrán, Super Falcons Ẹgbẹ agbabọọlu obinrin orilẹ-ede Naijiria ko tii ri owo ti ajọ bọọlu alafẹsẹgba ni Naijiria, ati ileeṣẹ ere idayara, jẹ wọn fun idije ife awọn obinrin ni Africa, WAFCON, to waye loṣu to kọja. Ẹgbẹ agbabọọlu Super Falcons kọ lati lọ si papa iṣere fun igbaradi wọn fun ifẹsẹwọnsẹ ti wọn fi koju Zambia lọjọ kejilelogun, oṣu Keje, nitori pe wọn jẹ wọn ni owo ajẹmọnu. Ifẹsẹwọnsẹ naa lo sọ ẹni to ṣe ipo kẹta. Owo to le ni ẹgbẹrun mẹwaa Dọla, ni wọn jẹ ẹnikọọkan awọn agbabọọlu naa, lara eyi ti ajẹmọnu wọn fun bibori ninu ifẹsẹwọnsẹ mẹta to mu wọn wọ ipele semi finals ni idije WAFCON. Botilẹ jẹ pe ajọ NFF sọ pe oun yoo san owo naa laipẹ, ẹnikan lara awọn agbabọọlu naa sọ fun BBC Sport Africa pe oriṣiriṣi irọ̀ ni wọn n pa fun awọn. “Wọn kọkọ sọ fun wa lọjọ ti a da iṣẹ silẹ ṣaaju ọjọ ti a koju Zambia pe, wọn ti buwọlu owo naa, ti awọn yoo si san laipẹ.” O ni lati igba naa ni wọn ti pa irọ bii pe awọn nọmba apo asunwọn ti awọn agbabọọlu fun ko pe, ati bẹẹ bẹẹ lọ. BBC Sport Africa kan si ajọ NFF ati ileeṣẹ ere idaraya lori ẹsun naa. Ẹnikan lara awọn olori ajọ naa sọ fun BBC lọjọru pe o yẹ ki awọn agbabọọlu naa ri owo wọn gba lọsẹ yii, nitori pe awọn ti ṣiṣẹ lori rẹ. Wọn ti san apapọ $2,800 ni owo ti awọn agbabọọlu naa n na lojoojumọ ati ajẹmọnu fun awọn nkan mii ṣaaju idije WAFCON fun wọn.  Awọn owo ti wọn ko tii ri gba ni awọn ajẹmọnu wọn fun WAFCON, ati fun awọn irinajo wọn si Austria ati Canada, to fi mọ eyi ti wọn fi lu Ivory Coast ṣaaju idije WAFCON. Igba akọkọ kọ re e ti ẹgbẹ agbabọọlu Super Falcons fẹhonu han lori owo ti ijọba jẹ wọn. Wọn ti ṣe bẹẹ ri ni idije WAFCON meji to ti waye ri, ni South Africa lọdun 2004, ati ni Abuja lọdun 2016.",5 Ògún 2022
Arsenal fọ́ Sevilla lẹ́nu pẹ̀lú góòlù 6-0," Oríṣun àwòrán, Getty Images Goolu mẹta ṣangiliti ni atamatase tuntun ti ẹgbẹ agbabọọlu Arsenal ṣẹṣẹ ra, Gabriel Jesus gba wọle sawọn lasiko ti Arsenal fi na Sevilla ni goolu mẹfa si odo ni idije ife ẹyẹ Emirates Cup to waye lọjọ. Bukayọ Saka naa gba bọọlu wọle sawọn ni igba meji. Ki ifẹsẹwọnsẹ naa to wọ iṣẹju mọkandinlogun ni Arsenal goke pẹlu goolu mẹrin si odo. Eddie Nketia lo wa fọba lee lori. Emirate Cup jẹ idije igbaradi fun saa bọọlu to n bọ lọna eyi ti awọn ẹgbẹ agbabọọlu kan ti ileeṣẹ Emirates n ṣe agbatẹru fun maa n gba lọdọọdun ki ipenija ajakalẹ arun COVID-19 to de ba a lọdun 2020 ati ọdun 2021. Oríṣun àwòrán, Getty Images Awọn ifẹsẹwọnsẹ miran to tun waye lọjọ abamẹta Ni ilu Oslo lorilẹede Norway ni ifẹsẹwọnsẹ ọlọrẹsọrẹ laarin Manchester United ati Athletico Madrid ti waye. Amọṣa nnkan ko fi gbogbo ara ṣe ẹnuure fun Manchester United. Joao Felix lo bu omi pa ireti wọn ninu ifẹsẹwọnsẹ naa nigba ti ifẹsẹwọnsẹ naa ti n rebi ati danu duro. Amọṣa, alamojuto ifẹsẹwọnsẹ naa, iyẹn rẹfiri fun agbabọọlu Manchester United lọwọ aaringbungbun papa, Fred ni kaadi pupa fun aṣemaṣe lẹyin ti goolu naa waye. Oríṣun àwòrán, Getty Images Ni ifẹsẹwnsẹ to waye laarin Chelsea ati Udinese ni papa iṣire Dancia arena nilu Udine lorilẹede Italy. Goolu meji lati ẹsẹ Ruben Loftus -Cheek ati Hakim Ziyech lo fun Chelsea ni igara olubori.",30 Agẹmo 2022
